Date,Time,Temperature (Avg),Wind Direction (Avg),Wind Speed (Avg),Relative Humidity (Avg),Barometric Pressure (Avg),Precipitation (Sum),Rain Duration (Sum),Daily ETO,Pyranometer 0 - 2000 W/M2 (Avg)
27/01/2015,00:00:00,9.4,195.6,1.3,78.1,979.9,0,0.1,0.0,125.5
28/01/2015,00:00:00,9.4,195.6,1.3,78.1,979.9,2.4,180,1.49,125.5
29/01/2015,00:00:00,9.2,201.2,1.5,79.8,977.4,3.8,240.1,1.62,141.4
30/01/2015,00:00:00,9.8,212.1,2,79.2,973.4,8.4,329.8,0.94,55.9
31/01/2015,00:00:00,9.2,205.3,2.1,82,975.4,2.4,89.9,1.37,85.3
01/02/2015,00:00:00,14,199.9,3,69.2,973.9,0,0,2.11,112
02/02/2015,00:00:00,15.7,205.4,3.5,65.9,974,0,0,2.51,111.3
03/02/2015,00:00:00,13.4,235.6,2.7,64.6,974.1,0.4,60.2,2.09,115.4
04/02/2015,00:00:00,9.9,220.3,1.9,76.5,980,5.8,299.8,1.4,115.2
05/02/2015,00:00:00,11.4,192,1.5,70.3,984.3,0,0,1.95,146.7
06/02/2015,00:00:00,13.2,162.9,1.8,72,982.1,0,0,1.47,94.5
07/02/2015,00:00:00,14.2,172.9,2.6,74.8,977.1,0,0,1.86,119.5
08/02/2015,00:00:00,10.6,195.6,1.1,66.2,981.7,0,0.1,1.99,149.9
09/02/2015,00:00:00,9.5,223.9,2.4,75.7,976.5,1.8,120.4,1.8,121.4
10/02/2015,00:00:00,8.6,235.2,1.6,80.6,968.6,11,630.2,1.07,88.3
11/02/2015,00:00:00,4.9,241.7,2.5,87.4,964.2,24.8,930,0.62,58.5
12/02/2015,00:00:00,2.6,250.7,2.9,84.6,976.1,22.4,961,0.55,42.7
13/02/2015,00:00:00,3.5,250.1,1.8,90.7,983.2,26,959.5,0.54,62
14/02/2015,00:00:00,6.3,206.9,1.9,86.2,984.7,2.4,270.9,0.67,57.5
15/02/2015,00:00:00,7.4,140.6,1.3,82.4,982.6,1.8,119.9,1.26,118.8
16/02/2015,00:00:00,8.4,174.5,1.3,72.4,982.7,0,0,1.71,153.9
17/02/2015,00:00:00,8.7,135.1,1.1,67.1,984.7,0,0,1.85,151.3
18/02/2015,00:00:00,7.5,156,1.9,73.5,987,0,0,1.25,93.8
19/02/2015,00:00:00,3.4,153.2,3.5,67.7,990.5,0,0,1.21,84.8
20/02/2015,00:00:00,3.4,238.6,3.6,65.3,988.5,0.4,61,1.3,65.7
21/02/2015,00:00:00,7.9,192.7,2.7,58.2,985.9,0,0,1.91,120.2
22/02/2015,00:00:00,9.7,165.2,1.4,69.1,984.1,0,0.2,1.81,139.1
23/02/2015,00:00:00,10.8,180.8,1.8,82.3,982.2,10.2,360.5,0.72,39.5
24/02/2015,00:00:00,12,205.7,2.8,89.4,977.4,56.8,1020.4,0.45,31
25/02/2015,00:00:00,10.9,233.4,1.6,80.3,973.2,2.4,150.9,1.15,82
26/02/2015,00:00:00,11.6,223.1,1.2,77.4,978.7,0.8,60,1.48,109.9
27/02/2015,00:00:00,12.8,168.8,1.4,76.3,983.5,0,0.1,2.24,167.2
28/02/2015,00:00:00,12.7,188.8,2.6,73.2,976.4,9,120,1.85,118.7
01/03/2015,00:00:00,12.3,249.1,2.9,72.5,980.8,4.8,119.9,2.41,174.2
02/03/2015,00:00:00,11.1,211.4,1.3,77.7,984.3,0,0,2.01,163.3
03/03/2015,00:00:00,10.9,174,0.9,72.9,985.3,0,0,2.77,210.3
04/03/2015,00:00:00,12.4,228.1,2,81.5,985.8,0,0,1.95,150.2
05/03/2015,00:00:00,12.6,188.1,0.8,79.7,989.2,0,0,1.57,113.2
06/03/2015,00:00:00,11.2,220.2,1.3,85,986.9,0,0,1.75,138.7
07/03/2015,00:00:00,14.2,164.2,1.8,77.1,984.3,0,0.1,1.76,126.2
08/03/2015,00:00:00,13.2,166.9,1.5,81.6,980.8,12.4,179.9,1.7,133.4
09/03/2015,00:00:00,11.3,175.6,1,76.4,982.7,0.2,30,2.2,167.9
10/03/2015,00:00:00,10.6,192.5,1.1,81,985.2,0,0,2.39,189
11/03/2015,00:00:00,10.3,158.7,1,78,986.9,0,0,1.84,142.2
12/03/2015,00:00:00,9.9,178.5,1.2,79.9,983.7,3,60,2.09,175.3
13/03/2015,00:00:00,10.3,220.9,1.7,74.4,979.7,0.2,30.3,2.67,218.3
14/03/2015,00:00:00,10.4,210.4,2.4,82.1,979.6,24.6,479.7,1.0,64.2
15/03/2015,00:00:00,10.6,143.3,1.3,73.2,983.7,0.2,30,2.26,176.3
16/03/2015,00:00:00,10,179.9,1.5,73.9,991.1,0,0,1.56,105.6
17/03/2015,00:00:00,10.6,161.8,1.7,74.6,991.8,0,0,1.16,77.2
18/03/2015,00:00:00,10.7,121.4,2.1,72,988.6,0,0,1.84,136.1
19/03/2015,00:00:00,9.7,147.6,1.5,66,986.2,0,0,1.99,152.3
20/03/2015,00:00:00,8.8,147.7,1.5,64.8,985.7,0,0,2.49,216.5
21/03/2015,00:00:00,9.4,153.9,1.3,69.4,983.3,0,0,2.3,178.3
22/03/2015,00:00:00,8.6,158.8,2,62.1,987.3,0,0,2.36,195.1
23/03/2015,00:00:00,9.6,179.1,1,69.6,986.6,0,0.1,2.82,231.1
24/03/2015,00:00:00,12.9,170.6,1.6,83.5,983.2,1,119.9,2.01,174.7
25/03/2015,00:00:00,14.9,127.7,0.9,80,983.9,0,0,2.4,175.2
26/03/2015,00:00:00,14.9,192.9,2.1,68.4,982.1,0,0.3,2.07,92.4
27/03/2015,00:00:00,15,151.9,3.9,66.1,979,10.4,390.7,1.93,48.5
28/03/2015,00:00:00,15.9,184.5,2.4,78,973.4,0.6,60.1,2.63,181.8
29/03/2015,00:00:00,13.4,223,2.2,74.2,972.5,1.2,180,1.6,86.5
30/03/2015,00:00:00,11.9,180.8,1.1,82.4,974.7,5.2,209.8,1.65,140.1
31/03/2015,00:00:00,12.4,210.7,1.9,78.2,979.1,0,0.2,3.45,268.8
01/04/2015,00:00:00,12.2,205.9,2.1,80.2,976.5,5.6,299.8,1.42,99.7
02/04/2015,00:00:00,12.9,226.7,2.2,75.6,979.8,0,0,3.39,264.9
03/04/2015,00:00:00,14.3,178.2,1.6,76.3,979.9,0,0,2.23,150
04/04/2015,00:00:00,13.6,212.7,1.3,75,978.6,0,0,3.21,238
05/04/2015,00:00:00,12.4,161.5,1.5,67.9,981.4,0,0,2.1,141.3
06/04/2015,00:00:00,13.5,197.3,1.9,79.8,980.8,0.4,60,1.49,102.3
07/04/2015,00:00:00,15.9,204.9,3,75,978.3,0,0,3.29,233.3
08/04/2015,00:00:00,13.7,149.9,1.6,67.3,978.9,0,0.2,3.03,200.9
09/04/2015,00:00:00,10.8,122.2,1.4,72,977.3,2.8,270.2,1.57,104.6
10/04/2015,00:00:00,7.2,269.4,2.5,80.7,979.2,13,539.7,1.33,122
11/04/2015,00:00:00,9.1,235.5,4.5,55.9,984.9,2.8,120.9,2.41,87.4
12/04/2015,00:00:00,11.3,231.5,3.9,49.5,988.5,0,0,4.21,293.8
13/04/2015,00:00:00,14.3,179,1.5,40.1,990.1,0,0,4.49,292.6
14/04/2015,00:00:00,14.4,163.1,1.1,45,989.5,0,0,4.16,277.9
15/04/2015,00:00:00,15.7,145.8,1.3,40.1,986.4,0,0,4.57,288.8
16/04/2015,00:00:00,15.2,172.8,1.2,55.8,985.5,0,0,4.12,271.9
17/04/2015,00:00:00,16,172.3,1.1,61.8,988.6,0,0,4.06,283.9
18/04/2015,00:00:00,14.9,187.5,1.8,71.7,989.9,0,0,3.95,293.6
19/04/2015,00:00:00,16.8,208.8,1.6,58.6,986.7,0,0,4.56,285
20/04/2015,00:00:00,21.1,194.5,1.3,38.7,980,0,0,4.46,225.8
21/04/2015,00:00:00,16.9,124.5,1.6,71.3,979.5,0,0,3.7,260.5
22/04/2015,00:00:00,14.8,119.2,1.5,67.2,980.4,0,0,2.34,144.8
23/04/2015,00:00:00,13.6,213,1.9,54.7,983.7,0,0,3.85,269.8
24/04/2015,00:00:00,12,181.7,1.8,58.8,988.3,0,0,3.52,273.1
25/04/2015,00:00:00,13.4,178.1,1.1,63.4,988.9,0,0,3.98,300.3
26/04/2015,00:00:00,15.6,197.2,2.4,59.9,985.3,0,0,4.07,268.2
27/04/2015,00:00:00,16.8,160.4,2.7,56.7,979.7,0,0,4.44,304.1
28/04/2015,00:00:00,17.5,177.6,1.2,59.4,981.4,0,0,4.67,297.4
29/04/2015,00:00:00,18.2,192.7,1.9,38.2,980,0,0,5.13,301.4
30/04/2015,00:00:00,17.1,227.2,2,71.1,981.5,0,0,4.36,315.7
01/05/2015,00:00:00,17.4,187.5,1.3,67.5,982.9,0,0,4.64,302.2
02/05/2015,00:00:00,17.2,157.2,1.3,67.6,982.8,0,0,4.0,263.6
03/05/2015,00:00:00,16.7,179.1,1.1,70.8,982.6,0,0,4.56,307.3
04/05/2015,00:00:00,19.5,141.2,1.1,54.6,980.6,0,0,4.8,287.3
05/05/2015,00:00:00,20.6,175,1.3,43.3,981.7,0,0,5.33,317.5
06/05/2015,00:00:00,21.6,181.3,1.5,39.7,981.2,0,0,5.68,315.8
07/05/2015,00:00:00,23.5,141.5,1.6,39,979.9,0,0,5.97,315.8
08/05/2015,00:00:00,25.2,189.3,1.3,39.3,978.9,0,0,5.7,297.3
09/05/2015,00:00:00,21.9,151,1.8,57.8,977.1,0,0,5.05,298.7
10/05/2015,00:00:00,20.6,152.7,2.4,49.5,977.5,0,0,5.3,288.3
11/05/2015,00:00:00,19.2,116.9,2.1,46.5,977.1,0,0,5.45,319.3
12/05/2015,00:00:00,18,92.4,2.6,55.6,978.3,0,0,4.73,280.3
13/05/2015,00:00:00,16.1,143.6,1.5,74.6,979.9,2.4,60,2.17,133.4
14/05/2015,00:00:00,17.7,137.6,2,60.2,982.2,0,0,4.3,279.2
15/05/2015,00:00:00,19.6,188.4,1.4,43,982.5,0,0,5.48,331.8
16/05/2015,00:00:00,19.1,248.3,2,70,984.4,0,0,4.87,324.6
17/05/2015,00:00:00,20.1,204.4,1,66,987.1,0,0,4.95,303.8
18/05/2015,00:00:00,20.3,189.2,1.1,50.5,983.6,0,0,5.47,325.8
19/05/2015,00:00:00,21.2,184.6,1.3,29.7,979.8,0,0,6.23,344.3
20/05/2015,00:00:00,20.6,196.6,1.5,51,976.4,0,0,5.31,318.1
21/05/2015,00:00:00,18.8,255.2,2.7,70.6,978.4,0,0,4.84,328.1
22/05/2015,00:00:00,21.5,164.1,1.1,60.8,981.4,0,0,4.75,269
23/05/2015,00:00:00,22.9,175.3,0.8,49.2,980.8,0,0,3.41,165.3
24/05/2015,00:00:00,24,175.1,1.5,47.6,978.4,0,0,5.88,310.8
25/05/2015,00:00:00,18.7,229,1.9,68.3,978.3,0,0,5.19,342.9
26/05/2015,00:00:00,19,215.9,1.8,67.2,979.2,0,0,5.2,337.8
27/05/2015,00:00:00,20,202.5,1.5,60.4,976.4,0.8,60,4.44,238.5
28/05/2015,00:00:00,22.9,155.1,2,58.2,972.1,0,0,5.01,256.8
29/05/2015,00:00:00,19.3,230.9,1.9,69,976.1,0,0,4.9,332
30/05/2015,00:00:00,17.8,171.5,1.6,68.9,977.1,0,0,3.3,199.2
31/05/2015,00:00:00,18.3,134.6,2,61.3,981.4,0,0,4.11,246.3
01/06/2015,00:00:00,18.1,162.8,1.3,63.2,982.8,0,0,3.45,211.8
02/06/2015,00:00:00,19.7,125.2,1.4,56.5,981.9,0,0,4.85,288.6
03/06/2015,00:00:00,20.7,103.1,2,53.2,980.9,0,0,5.8,333.4
04/06/2015,00:00:00,20.9,97.9,2.3,61.8,981.9,0,0,4.98,291.4
05/06/2015,00:00:00,20.7,140.3,2.5,59.3,981.6,0,0,4.41,238.7
06/06/2015,00:00:00,21.2,146.8,2.3,59.2,980.8,0,0,5.29,321.2
07/06/2015,00:00:00,20.7,87.1,1.6,70.5,981.3,0,0,3.23,185.8
08/06/2015,00:00:00,19.9,188.2,1.7,73.7,982.2,0,0.1,4.08,274.7
09/06/2015,00:00:00,19.4,169.1,0.9,80.6,981.6,7,89.9,2.32,145.9
10/06/2015,00:00:00,20.6,203.9,1.6,73.5,981.5,0,0.1,4.24,264.3
11/06/2015,00:00:00,20,149.4,1.1,78.6,981,9.2,209.9,3.51,221
12/06/2015,00:00:00,21.3,120.5,1.3,62.9,980.4,0,0,2.97,155.9
13/06/2015,00:00:00,21.6,128.2,2,64.4,981.6,0,0,5.23,320
14/06/2015,00:00:00,23.3,133.1,2.1,55.7,981.7,0,0,6.07,341.7
15/06/2015,00:00:00,24.6,131.5,1.9,43.5,980.9,0,0,6.51,343.8
16/06/2015,00:00:00,27.4,163.8,1.5,35.6,979.8,0,0,6.68,325.1
17/06/2015,00:00:00,28.6,165,1.2,31.1,977.7,0,0,6.65,333.7
18/06/2015,00:00:00,28.8,154.8,1.1,33.6,975.9,0,0,6.57,326.2
19/06/2015,00:00:00,23.5,228.9,1.9,64.9,972.7,0,0,5.73,343.2
20/06/2015,00:00:00,21.6,127.5,1.7,63.4,974.6,0,0,4.35,254.2
21/06/2015,00:00:00,22.4,159.7,1.4,59.7,977.5,0,0,4.78,271.5
22/06/2015,00:00:00,22.3,203.3,1.6,69.8,977.3,0,0,5.02,307.1
23/06/2015,00:00:00,21.6,140.1,1.3,74.5,978.6,0,0,3.54,198.8
24/06/2015,00:00:00,21.2,75.1,2.3,64.7,980.5,0,0,4.36,252
25/06/2015,00:00:00,22.3,119.2,1.9,54.6,981.1,0,0,6.03,342.7
26/06/2015,00:00:00,24.7,123.9,1.6,46.4,980.5,0,0,6.33,337
27/06/2015,00:00:00,25.3,120.8,1.4,46.7,976.7,0,0,6.07,323.9
28/06/2015,00:00:00,22,147,1.9,62.3,974.8,0.6,60,4.91,283
29/06/2015,00:00:00,21.4,150.2,2.3,63.8,978.1,0,1,5.41,327.5
30/06/2015,00:00:00,22.6,172.9,1.6,55.2,980.4,0,0,5.26,287.7
01/07/2015,00:00:00,23.5,121.6,1.8,51.2,982.4,0,0,5.18,268.4
02/07/2015,00:00:00,23,151.5,1.4,61,983.2,0,0,4.37,238.6
03/07/2015,00:00:00,22.8,110.8,2.4,58.5,983.6,0,0,5.65,313.7
04/07/2015,00:00:00,23.9,139.3,2.1,49.4,983.6,0,0,6.3,341.7
05/07/2015,00:00:00,22.6,156.3,2.7,56.8,983.8,0,0,5.97,345.8
06/07/2015,00:00:00,22.8,165.5,2.2,54.1,983,0,0,5.98,344.8
07/07/2015,00:00:00,23.7,138.3,2.5,52.1,981.9,0,0,6.32,342.1
08/07/2015,00:00:00,25,139.2,2.4,48,979.3,0,0,6.68,341
09/07/2015,00:00:00,26.4,113.1,1.7,47,976.4,0,0,6.54,330
10/07/2015,00:00:00,25.9,197.2,1.3,52.5,976.5,0,0,6.16,320.6
11/07/2015,00:00:00,26.3,197.6,1.2,57.7,978.3,0,0,5.38,279.3
12/07/2015,00:00:00,25.4,132.7,3,61.1,979.1,0,0,6.16,325.1
13/07/2015,00:00:00,24.7,181.9,2.5,45.4,978.6,0,0,6.9,345
14/07/2015,00:00:00,25.1,104.5,2.3,40.1,978.5,0,0,6.9,338.1
15/07/2015,00:00:00,26,95.8,2.1,33.5,978,0,0,7.28,342.4
16/07/2015,00:00:00,25.9,150.8,2.5,45.2,979.7,0,0,6.81,328.5
17/07/2015,00:00:00,25.1,149.5,2.3,47.6,980.1,0,0,6.55,333.5
18/07/2015,00:00:00,26,89.4,2.4,50,979.5,0,0,6.65,326.6
19/07/2015,00:00:00,24.8,85.4,2.6,57.4,978.5,0,0,6.35,334.8
20/07/2015,00:00:00,25.7,78.6,1.9,52.1,976.7,0,0,6.39,329
21/07/2015,00:00:00,26.7,83,1.8,45,974.7,0,0,6.58,331
22/07/2015,00:00:00,26.7,99,1.8,42.7,974.6,0,0,6.59,329.5
23/07/2015,00:00:00,27,95.4,2.2,44.1,975.3,0,0,6.55,318.6
24/07/2015,00:00:00,27.3,79.5,1.9,51.6,975.3,0,0,6.25,319.3
25/07/2015,00:00:00,28.1,166.7,1.3,42.4,976.2,0,0,6.14,307.5
26/07/2015,00:00:00,26.6,207.7,1.2,55.7,977.2,0,0,5.9,316.7
27/07/2015,00:00:00,26.4,222.8,1.2,68.9,976.1,0,0,5.32,291.4
28/07/2015,00:00:00,28.5,137.6,1.3,45.9,974.3,0,0,6.32,318.4
29/07/2015,00:00:00,29.7,188.8,1.1,38.6,973.8,0,0,6.3,310.7
30/07/2015,00:00:00,30,226.9,1,41.2,974.3,0,0,6.3,312.2
31/07/2015,00:00:00,29.8,189.3,1,37.8,974.4,0,0,6.21,311
01/08/2015,00:00:00,29.9,187.8,1.2,42.4,974,0,0,6.36,308.2
02/08/2015,00:00:00,28.9,93.7,2,51,976.9,0,0,6.49,303
03/08/2015,00:00:00,27,87.5,2.3,61.4,979.8,0,0,5.88,301.9
04/08/2015,00:00:00,26.9,82.3,2.3,60.9,979.2,0,0,5.9,298.4
05/08/2015,00:00:00,27.4,76.2,2.2,62.5,977.5,0,0,5.87,296.5
06/08/2015,00:00:00,28,127.3,1.2,50.7,976,0,0,5.63,290
07/08/2015,00:00:00,27.3,87.9,1.8,60.2,975.2,0,0,5.55,282.8
08/08/2015,00:00:00,26.3,125.3,1.1,64.5,976.2,0,0,4.6,251.8
09/08/2015,00:00:00,25.5,135.1,1.1,70.5,979.1,10.8,30.1,3.8,217.5
10/08/2015,00:00:00,25.2,121.8,1.2,71.9,980,12.6,149.9,3.33,179.6
11/08/2015,00:00:00,25.8,137.8,1.1,63.7,979.3,0,0,3.65,185.9
12/08/2015,00:00:00,26.4,209.4,1,58.9,979.2,0,0,5.44,300.5
13/08/2015,00:00:00,27.1,149.3,1,60.4,980.1,0,0,5.49,299.8
14/08/2015,00:00:00,27.8,195.8,1.1,54.2,977.6,0,0,5.72,288.5
15/08/2015,00:00:00,26.9,170.9,1.3,60.1,976.7,0,0.1,5.13,267.8
16/08/2015,00:00:00,25.7,147.5,1,78.1,976.2,5.8,149.9,4.08,234.1
17/08/2015,00:00:00,27.1,163.3,1.3,63.5,977,0,0,5.38,288.7
18/08/2015,00:00:00,27.8,180.1,1,53.7,977.6,0,0,5.57,288.6
19/08/2015,00:00:00,27.4,183.9,1.1,48.4,977.3,0,0,5.76,298.2
20/08/2015,00:00:00,26.3,98.6,1.5,58.1,978,0,0,4.96,246.3
21/08/2015,00:00:00,27.9,156.4,1.4,47.6,980.2,0,0,5.91,290.2
22/08/2015,00:00:00,27.4,125.9,1.5,53.1,979,0,0,5.25,259.5
23/08/2015,00:00:00,26.2,90.3,1.9,65.7,978,0,0,4.98,257.6
24/08/2015,00:00:00,25.2,122.4,2.1,62.2,978.2,0,0,4.07,180.5
25/08/2015,00:00:00,24.2,132.5,2.9,60.7,979.4,0,0,5.55,291.5
26/08/2015,00:00:00,24.2,203.3,2.9,57.1,979.9,0,0,5.38,265
27/08/2015,00:00:00,24.3,163.3,2,56.5,979.6,0,0,5.37,286.6
28/08/2015,00:00:00,24.6,88.7,2,59.3,980.5,0,0,5.34,281.7
29/08/2015,00:00:00,25.1,88.7,2.1,59.7,982.4,0,0,5.44,278.1
30/08/2015,00:00:00,25.1,92.3,1.9,51.6,982.9,0,0,5.56,283.2
31/08/2015,00:00:00,25.6,94.2,2,50.9,982.2,0,0,5.61,276.2
01/09/2015,00:00:00,26.6,111,1.5,43,980.9,0,0,5.46,267.9
02/09/2015,00:00:00,26.7,161.5,1.2,47,979.9,0,0,5.27,272.8
03/09/2015,00:00:00,24.6,230.9,1.4,63.1,979.6,0,0,4.97,273.9
04/09/2015,00:00:00,24.8,199.4,1.5,74.5,979,0,0,4.51,261.7
05/09/2015,00:00:00,26.8,123.5,1.3,53.1,979.3,0,0,5.17,259.3
06/09/2015,00:00:00,28.9,132.6,1.3,34.3,980.9,0,0,5.7,264
07/09/2015,00:00:00,29.9,147.1,1.1,29.6,980.7,0,0,5.6,259.1
08/09/2015,00:00:00,31.8,109.2,1.6,29.4,979.5,0,0,5.88,235.3
09/09/2015,00:00:00,28.7,122.5,1.4,46.3,979,0,0,5.07,239.8
10/09/2015,00:00:00,25.8,141.2,1.5,65,980.4,0,0,4.57,244.3
11/09/2015,00:00:00,27.6,222,1.3,49.4,980.8,0,0,5.15,236.8
12/09/2015,00:00:00,28.3,142,1.4,49.1,982.9,0,0,5.15,236.8
13/09/2015,00:00:00,25.9,118.6,1.6,50.1,982.3,0,0,4.92,251.5
14/09/2015,00:00:00,23.3,147.6,2.6,67.4,982.3,0,0,4.34,244
15/09/2015,00:00:00,23.2,119.5,1.5,66.8,982.4,0,0,3.51,193.5
16/09/2015,00:00:00,23.1,128.8,1.6,67.3,981.9,0,0,3.65,193.5
17/09/2015,00:00:00,23.5,90.2,2.2,64.1,980.6,0,0,4.52,243.2
18/09/2015,00:00:00,24.6,90.9,2.3,55.5,979.5,0,0,4.91,229.5
19/09/2015,00:00:00,24.4,93.8,1.9,61.8,979.3,0,0,4.08,208.1
20/09/2015,00:00:00,24.6,157.3,1,63.5,979.9,0,0,3.8,206.6
21/09/2015,00:00:00,24.1,190.5,1.2,67.5,978.5,0,0.1,4.02,222
22/09/2015,00:00:00,21.9,197.7,1.8,70.8,975.3,14.2,210.1,1.83,86.2
23/09/2015,00:00:00,19.4,179.7,0.9,86.8,972.2,14.4,360.7,1.31,86.3
24/09/2015,00:00:00,21.1,217.5,1,77,977.2,0,0,2.58,147.9
25/09/2015,00:00:00,22.5,194.9,1,72.1,981.6,0,0,3.93,240.9
26/09/2015,00:00:00,22.5,166.4,1.3,76.5,981.4,0,0,3.78,228.3
27/09/2015,00:00:00,22.8,205.5,1,79,979.7,2.4,30,2.41,142.9
28/09/2015,00:00:00,22.1,198.3,1.1,73.6,981.3,0,0,3.19,181.6
29/09/2015,00:00:00,22,196.2,1.1,77.5,982.1,0.2,30,2.6,151.9
30/09/2015,00:00:00,21.7,165.3,0.8,74.8,982.4,0,0,2.63,155.3
01/10/2015,00:00:00,20.2,187.5,1.7,75.6,983.2,0,0,2.34,138.7
02/10/2015,00:00:00,19.6,178.9,2.1,74.1,986,0,0,2.63,161.4
03/10/2015,00:00:00,19.3,104.1,1.7,71.6,988.3,0,0,2.32,130.1
04/10/2015,00:00:00,19.4,146.2,1.3,71,989.7,0,0,2.26,130.2
05/10/2015,00:00:00,19.6,127.5,1.7,68.3,988.3,0,0.1,3.36,209.1
06/10/2015,00:00:00,20.9,120.1,1.2,75.1,982.8,6.4,89.9,2.23,128.8
07/10/2015,00:00:00,21.1,150.9,0.9,72.7,977.7,0,0,2.12,119.3
08/10/2015,00:00:00,21.5,147,0.7,72.5,977,0,0,2.27,129.9
09/10/2015,00:00:00,23,207.5,1.5,70.6,978.7,0,0,2.98,151.8
10/10/2015,00:00:00,21.5,129.9,1,73.4,982.8,0,0,2.76,158.5
11/10/2015,00:00:00,21.6,167.4,1,63.7,983.4,0,0,3.09,175.2
12/10/2015,00:00:00,23.5,206.1,4.3,65.2,980,0,0,3.55,112.6
13/10/2015,00:00:00,22.5,236.3,2,71.5,980.7,0,0,3.24,174.7
14/10/2015,00:00:00,20.6,130.7,1.1,67.5,982.6,0,0,3.08,180.8
15/10/2015,00:00:00,20,133.6,1.3,69.9,984.1,0,0,2.75,159.9
16/10/2015,00:00:00,19.6,126.2,1,69.5,984.6,0,0,2.96,187.8
17/10/2015,00:00:00,20,144.9,1,71.7,984.4,0,0,2.84,174.6
18/10/2015,00:00:00,20.2,139.1,1,75.4,985.1,0,0,2.41,150.4
19/10/2015,00:00:00,21.2,148.4,0.9,70.3,984.7,0,0,2.9,177.8
20/10/2015,00:00:00,21.7,177.3,0.7,63.5,982.9,0,0,2.8,159
21/10/2015,00:00:00,22.7,220.5,1.7,67.1,980.7,0,0,3.22,173.5
22/10/2015,00:00:00,20.9,242.1,1.4,80.2,979.8,1,60,1.38,72
23/10/2015,00:00:00,21.3,207,1.5,77.1,975.6,0,0,1.62,83.3
24/10/2015,00:00:00,19.2,217.8,1.8,78.2,972.5,13.8,419.8,1.26,65.4
25/10/2015,00:00:00,17,158.6,0.9,82.1,978.2,0.4,60.1,1.6,104.8
26/10/2015,00:00:00,15.7,156.8,1.4,86.5,982.6,10.2,239.8,0.86,56.6
27/10/2015,00:00:00,15.9,190.2,2.1,71.1,983.8,0,0,2.16,143.7
28/10/2015,00:00:00,16,177.5,1.7,70.2,984,0,0,1.9,121.7
29/10/2015,00:00:00,15,207.3,2.7,65,983.5,0,0,2.41,130.2
30/10/2015,00:00:00,15.2,161.6,1.9,65.6,982.9,0,0,2.27,145.8
31/10/2015,00:00:00,15.2,162.3,0.9,69.5,984.9,0,0,1.74,122.3
01/11/2015,00:00:00,15.3,140.4,1.1,76.7,988,0,0,1.28,84.3
02/11/2015,00:00:00,15.3,145.4,1.4,77.5,991.5,0,0,0.93,55.8
03/11/2015,00:00:00,14.7,211.6,1.5,77.1,991.2,0,0,0.78,38.5
04/11/2015,00:00:00,15.2,118.1,1.5,70.5,988.9,0,0,2.11,142.3
05/11/2015,00:00:00,15.3,99.3,1.3,70.2,985.4,0,0,2.33,163.9
06/11/2015,00:00:00,15.6,117.3,1.3,72,984.2,0,0,2.13,146.9
07/11/2015,00:00:00,15.3,117.7,1.2,73.2,985.4,0,0,2.1,147.9
08/11/2015,00:00:00,15.1,107.1,1.3,75.7,987.5,0,0,1.57,106.9
09/11/2015,00:00:00,15.1,134.1,1.7,69.5,989.8,0,0,1.79,117.1
10/11/2015,00:00:00,15.7,156.8,2,63.6,988.1,0,0,2.48,150
11/11/2015,00:00:00,16.2,149.3,1.1,57.4,985.3,0,0,2.34,147.1
12/11/2015,00:00:00,17,141.4,1.4,68.6,986.9,0,0,2.17,135.9
13/11/2015,00:00:00,17.2,174.8,0.9,60.9,989.7,0,0,2.22,140
14/11/2015,00:00:00,16.8,152.2,0.7,69.6,991.5,0,0,2.12,138.3
15/11/2015,00:00:00,17.4,167,0.8,69.2,988.5,0,0,1.99,131.3
16/11/2015,00:00:00,16.1,136.2,1.1,76.9,982.6,0,0,1.86,130.9
17/11/2015,00:00:00,15.6,123.7,1.2,71.2,980.3,0,0,1.95,133.2
18/11/2015,00:00:00,15.7,189.4,1.8,71.3,983.8,0,0,2.11,138.2
19/11/2015,00:00:00,16,135.3,1.1,68.3,985.7,0,0,2.03,135.3
20/11/2015,00:00:00,16.2,161,0.8,74.5,987.4,0,0,1.94,127.8
21/11/2015,00:00:00,13.9,178.7,0.8,80.2,986.3,0,0,1.7,120.9
22/11/2015,00:00:00,14.9,211.6,1.1,80.4,980.8,0,0,1.78,122.9
23/11/2015,00:00:00,17.6,202.3,2.5,80.1,981.6,6,179.9,1.02,37.1
24/11/2015,00:00:00,17,199.8,1.4,81.4,987.6,0.6,30,1.24,74.3
25/11/2015,00:00:00,14.4,190.6,0.6,80.8,989.1,0,0,1.65,117
26/11/2015,00:00:00,16.2,194.4,1.8,81.4,981,0,0.2,0.86,32.8
27/11/2015,00:00:00,16.1,213.6,1.7,73,973.6,7.4,269.9,1.33,67.2
28/11/2015,00:00:00,15.8,203.7,2.3,70.9,977.6,0.6,60.1,1.49,66.3
29/11/2015,00:00:00,15.3,225.1,2.5,76.4,980.5,12.2,269.9,1.52,81.8
30/11/2015,00:00:00,13.6,183.8,0.9,80.8,984.7,3,179.9,1.41,98.5
01/12/2015,00:00:00,12,184.7,1.3,76.4,987.3,0.6,89.9,1.18,83.1
02/12/2015,00:00:00,12.6,203.4,1,61.2,989.6,0,0,1.6,104.2
03/12/2015,00:00:00,13.3,155.5,1.3,71.3,989.8,0,0,1.51,99.2
