Date,Time,Temperature (Avg),Wind Direction (Avg),Wind Speed (Avg),Relative Humidity (Avg),Barometric Pressure (Avg),Precipitation (Sum),Rain Duration (Sum),Daily ETO,Pyranometer 0 - 2000 W/M2 (Avg)
28/06/2016,00:00:00,24.9,237.2,0.8,69.2,976.4,0,0,4.27,240.2
29/06/2016,00:00:00,28,196.8,0.8,44.6,974,0,0,5.9,323
30/06/2016,00:00:00,24.6,223.6,1.1,61,975,0,0,4.81,277.5
01/07/2016,00:00:00,23.5,224.4,1.1,63,979.1,0,0,4.36,260.9
02/07/2016,00:00:00,25.4,211.1,1.1,55.7,979.3,0,0,5.88,330.2
03/07/2016,00:00:00,25.9,212.8,0.9,53,977.5,0,0,5.86,329.4
04/07/2016,00:00:00,26.1,220.2,1.2,54.9,975.9,0,0,5.63,314.7
05/07/2016,00:00:00,24.5,239.7,1.5,69.6,975.1,0,0,3.49,181.8
06/07/2016,00:00:00,24.2,228.6,1.2,72.5,975.9,0,0,2.85,167.1
07/07/2016,00:00:00,25,232,0.9,66.2,975.5,0,0,4.79,274.9
08/07/2016,00:00:00,24.6,252.1,1.6,53,976,0,0,5.54,302.5
09/07/2016,00:00:00,24.2,277,1.4,64.3,978.7,0,0,4.62,270.8
10/07/2016,00:00:00,23.5,221.5,1.1,60.4,978.5,0,0,5.06,294
11/07/2016,00:00:00,24.1,225.8,1,57.4,977.9,0,0,5.29,312
12/07/2016,00:00:00,24.3,219.5,1,57.1,977.3,0,0,5.1,298.5
13/07/2016,00:00:00,23.7,225.8,0.9,61.2,976.5,0,0,4.87,291.4
14/07/2016,00:00:00,24.2,207.4,0.8,57.1,976.1,0,0,5.63,329.7
15/07/2016,00:00:00,26.6,189.8,0.8,41.7,974.4,0,0,6.05,332.4
16/07/2016,00:00:00,29,201.5,0.8,29.1,973.2,0,0,6.23,331.1
17/07/2016,00:00:00,26.4,220.9,1,53,975,0,0,5.26,298.6
18/07/2016,00:00:00,24.1,214.9,1,56.2,975.8,0,0,5.67,328.8
19/07/2016,00:00:00,23.9,217,1.3,57.1,974.9,0,0,5.76,334.6
